date_created,problem_type,market,call_type,number_of_calls
3/9/22,type_2,market_3,repeat_call_3,0
3/9/22,type_2,market_3,repeat_call_4,1
3/9/22,type_2,market_3,repeat_call_5,2
3/9/22,type_2,market_3,repeat_call_6,2
3/9/22,type_2,market_3,repeat_call_7,3
3/9/22,type_3,market_3,initial_call,13
3/9/22,type_3,market_3,repeat_call_1,8
3/9/22,type_3,market_3,repeat_call_2,4
3/9/22,type_3,market_3,repeat_call_3,4
3/9/22,type_3,market_3,repeat_call_4,2
3/9/22,type_3,market_3,repeat_call_5,4
3/9/22,type_3,market_3,repeat_call_6,8
3/9/22,type_3,market_3,repeat_call_7,4
3/9/22,type_5,market_3,initial_call,105
3/9/22,type_5,market_3,repeat_call_1,26
3/9/22,type_5,market_3,repeat_call_2,16
3/9/22,type_5,market_3,repeat_call_3,1
3/9/22,type_5,market_3,repeat_call_4,6
3/9/22,type_5,market_3,repeat_call_5,7
3/9/22,type_5,market_3,repeat_call_6,5
3/9/22,type_5,market_3,repeat_call_7,12
3/9/22,type_4,market_3,initial_call,0
3/9/22,type_4,market_3,repeat_call_1,0
3/9/22,type_4,market_3,repeat_call_2,0
3/9/22,type_4,market_3,repeat_call_3,0
3/9/22,type_4,market_3,repeat_call_4,0
3/9/22,type_4,market_3,repeat_call_5,0
3/9/22,type_4,market_3,repeat_call_6,0
3/9/22,type_4,market_3,repeat_call_7,0
3/9/22,type_3,market_2,initial_call,2
3/9/22,type_3,market_2,repeat_call_1,0
3/9/22,type_3,market_2,repeat_call_2,0
3/9/22,type_3,market_2,repeat_call_3,0
3/9/22,type_3,market_2,repeat_call_4,0
3/9/22,type_3,market_2,repeat_call_5,0
3/9/22,type_3,market_2,repeat_call_6,0
3/9/22,type_3,market_2,repeat_call_7,0
3/9/22,type_1,market_2,initial_call,5
3/9/22,type_1,market_2,repeat_call_1,0
3/9/22,type_1,market_2,repeat_call_2,0
3/9/22,type_1,market_2,repeat_call_3,0
3/9/22,type_1,market_2,repeat_call_4,0
3/9/22,type_1,market_2,repeat_call_5,0
3/9/22,type_1,market_2,repeat_call_6,0
3/9/22,type_1,market_2,repeat_call_7,0
3/9/22,type_5,market_2,initial_call,17
3/9/22,type_5,market_2,repeat_call_1,3
3/9/22,type_5,market_2,repeat_call_2,0
3/9/22,type_5,market_2,repeat_call_3,2
3/9/22,type_5,market_2,repeat_call_4,1
3/9/22,type_5,market_2,repeat_call_5,3
3/9/22,type_5,market_2,repeat_call_6,0
3/9/22,type_5,market_2,repeat_call_7,0
3/9/22,type_2,market_2,initial_call,25
3/9/22,type_2,market_2,repeat_call_1,4
3/9/22,type_2,market_2,repeat_call_2,1
3/9/22,type_2,market_2,repeat_call_3,1
3/9/22,type_2,market_2,repeat_call_4,0
3/9/22,type_2,market_2,repeat_call_5,0
3/9/22,type_2,market_2,repeat_call_6,1
3/9/22,type_2,market_2,repeat_call_7,0
3/9/22,type_4,market_2,initial_call,0
3/9/22,type_4,market_2,repeat_call_1,0
3/9/22,type_4,market_2,repeat_call_2,0
3/9/22,type_4,market_2,repeat_call_3,0
3/9/22,type_4,market_2,repeat_call_4,0
3/9/22,type_4,market_2,repeat_call_5,0
3/9/22,type_4,market_2,repeat_call_6,0
3/9/22,type_4,market_2,repeat_call_7,0
3/10/22,type_1,market_1,initial_call,27
3/10/22,type_1,market_1,repeat_call_1,5
3/10/22,type_1,market_1,repeat_call_2,1
3/10/22,type_1,market_1,repeat_call_3,1
3/10/22,type_1,market_1,repeat_call_4,0
3/10/22,type_1,market_1,repeat_call_5,0
3/10/22,type_1,market_1,repeat_call_6,4
3/10/22,type_1,market_1,repeat_call_7,4
3/10/22,type_5,market_1,initial_call,199
3/10/22,type_5,market_1,repeat_call_1,18
3/10/22,type_5,market_1,repeat_call_2,5
3/10/22,type_5,market_1,repeat_call_3,3
3/10/22,type_5,market_1,repeat_call_4,16
3/10/22,type_5,market_1,repeat_call_5,4
3/10/22,type_5,market_1,repeat_call_6,11
3/10/22,type_5,market_1,repeat_call_7,4
3/10/22,type_2,market_1,initial_call,361
3/10/22,type_2,market_1,repeat_call_1,10
3/10/22,type_2,market_1,repeat_call_2,7
3/10/22,type_2,market_1,repeat_call_3,4
3/10/22,type_2,market_1,repeat_call_4,13
3/10/22,type_2,market_1,repeat_call_5,5
3/10/22,type_2,market_1,repeat_call_6,12
3/10/22,type_2,market_1,repeat_call_7,4
3/10/22,type_4,market_1,initial_call,4
3/10/22,type_4,market_1,repeat_call_1,0
3/10/22,type_4,market_1,repeat_call_2,0
3/10/22,type_4,market_1,repeat_call_3,0
3/10/22,type_4,market_1,repeat_call_4,0
3/10/22,type_4,market_1,repeat_call_5,0
3/10/22,type_4,market_1,repeat_call_6,0
3/10/22,type_4,market_1,repeat_call_7,0
3/10/22,type_3,market_1,initial_call,10
3/10/22,type_3,market_1,repeat_call_1,1
3/10/22,type_3,market_1,repeat_call_2,0
3/10/22,type_3,market_1,repeat_call_3,0
3/10/22,type_3,market_1,repeat_call_4,0
3/10/22,type_3,market_1,repeat_call_5,2
3/10/22,type_3,market_1,repeat_call_6,0
3/10/22,type_3,market_1,repeat_call_7,2
3/10/22,type_1,market_3,initial_call,6
3/10/22,type_1,market_3,repeat_call_1,0
3/10/22,type_1,market_3,repeat_call_2,1
3/10/22,type_1,market_3,repeat_call_3,1
3/10/22,type_1,market_3,repeat_call_4,0
3/10/22,type_1,market_3,repeat_call_5,0
3/10/22,type_1,market_3,repeat_call_6,0
3/10/22,type_1,market_3,repeat_call_7,0
3/10/22,type_2,market_3,initial_call,25
3/10/22,type_2,market_3,repeat_call_1,1
3/10/22,type_2,market_3,repeat_call_2,1
3/10/22,type_2,market_3,repeat_call_3,0
3/10/22,type_2,market_3,repeat_call_4,1
3/10/22,type_2,market_3,repeat_call_5,3
3/10/22,type_2,market_3,repeat_call_6,0
3/10/22,type_2,market_3,repeat_call_7,0
3/10/22,type_5,market_3,initial_call,105
3/10/22,type_5,market_3,repeat_call_1,16
3/10/22,type_5,market_3,repeat_call_2,3
3/10/22,type_5,market_3,repeat_call_3,7
3/10/22,type_5,market_3,repeat_call_4,11
3/10/22,type_5,market_3,repeat_call_5,3
3/10/22,type_5,market_3,repeat_call_6,10
3/10/22,type_5,market_3,repeat_call_7,5
3/10/22,type_3,market_3,initial_call,14
3/10/22,type_3,market_3,repeat_call_1,8
3/10/22,type_3,market_3,repeat_call_2,3
3/10/22,type_3,market_3,repeat_call_3,2
3/10/22,type_3,market_3,repeat_call_4,2
3/10/22,type_3,market_3,repeat_call_5,7
3/10/22,type_3,market_3,repeat_call_6,3
3/10/22,type_3,market_3,repeat_call_7,2
3/10/22,type_4,market_3,initial_call,0
3/10/22,type_4,market_3,repeat_call_1,0
3/10/22,type_4,market_3,repeat_call_2,0
3/10/22,type_4,market_3,repeat_call_3,0
3/10/22,type_4,market_3,repeat_call_4,0
3/10/22,type_4,market_3,repeat_call_5,0
3/10/22,type_4,market_3,repeat_call_6,0
3/10/22,type_4,market_3,repeat_call_7,0
3/10/22,type_3,market_2,initial_call,1
3/10/22,type_3,market_2,repeat_call_1,0
3/10/22,type_3,market_2,repeat_call_2,0
3/10/22,type_3,market_2,repeat_call_3,0
3/10/22,type_3,market_2,repeat_call_4,0
3/10/22,type_3,market_2,repeat_call_5,0
3/10/22,type_3,market_2,repeat_call_6,0
3/10/22,type_3,market_2,repeat_call_7,0
3/10/22,type_1,market_2,initial_call,2
3/10/22,type_1,market_2,repeat_call_1,1
3/10/22,type_1,market_2,repeat_call_2,0
3/10/22,type_1,market_2,repeat_call_3,0
3/10/22,type_1,market_2,repeat_call_4,0
3/10/22,type_1,market_2,repeat_call_5,0
3/10/22,type_1,market_2,repeat_call_6,0
3/10/22,type_1,market_2,repeat_call_7,0
3/10/22,type_2,market_2,initial_call,19
3/10/22,type_2,market_2,repeat_call_1,0
3/10/22,type_2,market_2,repeat_call_2,0
3/10/22,type_2,market_2,repeat_call_3,0
3/10/22,type_2,market_2,repeat_call_4,2
3/10/22,type_2,market_2,repeat_call_5,0
3/10/22,type_2,market_2,repeat_call_6,0
3/10/22,type_2,market_2,repeat_call_7,0
3/10/22,type_5,market_2,initial_call,23
3/10/22,type_5,market_2,repeat_call_1,0
3/10/22,type_5,market_2,repeat_call_2,0
3/10/22,type_5,market_2,repeat_call_3,1
3/10/22,type_5,market_2,repeat_call_4,2
3/10/22,type_5,market_2,repeat_call_5,0
3/10/22,type_5,market_2,repeat_call_6,1
3/10/22,type_5,market_2,repeat_call_7,1
3/10/22,type_4,market_2,initial_call,0
3/10/22,type_4,market_2,repeat_call_1,0
3/10/22,type_4,market_2,repeat_call_2,0
3/10/22,type_4,market_2,repeat_call_3,0
3/10/22,type_4,market_2,repeat_call_4,0
3/10/22,type_4,market_2,repeat_call_5,0
3/10/22,type_4,market_2,repeat_call_6,0
3/10/22,type_4,market_2,repeat_call_7,0
3/11/22,type_3,market_1,initial_call,14
3/11/22,type_3,market_1,repeat_call_1,3
3/11/22,type_3,market_1,repeat_call_2,1
3/11/22,type_3,market_1,repeat_call_3,2
3/11/22,type_3,market_1,repeat_call_4,1
3/11/22,type_3,market_1,repeat_call_5,2
3/11/22,type_3,market_1,repeat_call_6,1
3/11/22,type_3,market_1,repeat_call_7,1
3/11/22,type_1,market_1,initial_call,20
3/11/22,type_1,market_1,repeat_call_1,1
3/11/22,type_1,market_1,repeat_call_2,1
3/11/22,type_1,market_1,repeat_call_3,3
3/11/22,type_1,market_1,repeat_call_4,2
3/11/22,type_1,market_1,repeat_call_5,5
3/11/22,type_1,market_1,repeat_call_6,1
3/11/22,type_1,market_1,repeat_call_7,0
3/11/22,type_5,market_1,initial_call,181
3/11/22,type_5,market_1,repeat_call_1,20
3/11/22,type_5,market_1,repeat_call_2,12
3/11/22,type_5,market_1,repeat_call_3,16
3/11/22,type_5,market_1,repeat_call_4,12
3/11/22,type_5,market_1,repeat_call_5,11
3/11/22,type_5,market_1,repeat_call_6,5
3/11/22,type_5,market_1,repeat_call_7,5
3/11/22,type_2,market_1,initial_call,346
3/11/22,type_2,market_1,repeat_call_1,11
3/11/22,type_2,market_1,repeat_call_2,7
3/11/22,type_2,market_1,repeat_call_3,8
3/11/22,type_2,market_1,repeat_call_4,6
3/11/22,type_2,market_1,repeat_call_5,6
3/11/22,type_2,market_1,repeat_call_6,7
3/11/22,type_2,market_1,repeat_call_7,3
3/11/22,type_4,market_1,initial_call,3
3/11/22,type_4,market_1,repeat_call_1,0
3/11/22,type_4,market_1,repeat_call_2,0
3/11/22,type_4,market_1,repeat_call_3,0
3/11/22,type_4,market_1,repeat_call_4,0
3/11/22,type_4,market_1,repeat_call_5,1
3/11/22,type_4,market_1,repeat_call_6,0
3/11/22,type_4,market_1,repeat_call_7,0
3/11/22,type_2,market_3,initial_call,23
3/11/22,type_2,market_3,repeat_call_1,0
3/11/22,type_2,market_3,repeat_call_2,1
3/11/22,type_2,market_3,repeat_call_3,2
3/11/22,type_2,market_3,repeat_call_4,2
3/11/22,type_2,market_3,repeat_call_5,1
3/11/22,type_2,market_3,repeat_call_6,1
3/11/22,type_2,market_3,repeat_call_7,0
3/11/22,type_1,market_3,initial_call,3
3/11/22,type_1,market_3,repeat_call_1,2
3/11/22,type_1,market_3,repeat_call_2,0
3/11/22,type_1,market_3,repeat_call_3,2
3/11/22,type_1,market_3,repeat_call_4,0
3/11/22,type_1,market_3,repeat_call_5,2
3/11/22,type_1,market_3,repeat_call_6,0
3/11/22,type_1,market_3,repeat_call_7,0
3/11/22,type_3,market_3,initial_call,16
3/11/22,type_3,market_3,repeat_call_1,4
3/11/22,type_3,market_3,repeat_call_2,3
3/11/22,type_3,market_3,repeat_call_3,2
3/11/22,type_3,market_3,repeat_call_4,7
3/11/22,type_3,market_3,repeat_call_5,2
3/11/22,type_3,market_3,repeat_call_6,1
3/11/22,type_3,market_3,repeat_call_7,1
3/11/22,type_5,market_3,initial_call,73
3/11/22,type_5,market_3,repeat_call_1,7
3/11/22,type_5,market_3,repeat_call_2,6
3/11/22,type_5,market_3,repeat_call_3,8
3/11/22,type_5,market_3,repeat_call_4,7
3/11/22,type_5,market_3,repeat_call_5,11
3/11/22,type_5,market_3,repeat_call_6,12
3/11/22,type_5,market_3,repeat_call_7,12
3/11/22,type_4,market_3,initial_call,0
3/11/22,type_4,market_3,repeat_call_1,0
3/11/22,type_4,market_3,repeat_call_2,1
3/11/22,type_4,market_3,repeat_call_3,1
3/11/22,type_4,market_3,repeat_call_4,0
3/11/22,type_4,market_3,repeat_call_5,0
3/11/22,type_4,market_3,repeat_call_6,0
3/11/22,type_4,market_3,repeat_call_7,0
3/11/22,type_4,market_2,initial_call,1
3/11/22,type_4,market_2,repeat_call_1,0
3/11/22,type_4,market_2,repeat_call_2,0
3/11/22,type_4,market_2,repeat_call_3,0
3/11/22,type_4,market_2,repeat_call_4,0
3/11/22,type_4,market_2,repeat_call_5,0
3/11/22,type_4,market_2,repeat_call_6,0
3/11/22,type_4,market_2,repeat_call_7,0
3/11/22,type_1,market_2,initial_call,4
3/11/22,type_1,market_2,repeat_call_1,0
3/11/22,type_1,market_2,repeat_call_2,0
3/11/22,type_1,market_2,repeat_call_3,0
3/11/22,type_1,market_2,repeat_call_4,0
3/11/22,type_1,market_2,repeat_call_5,0
3/11/22,type_1,market_2,repeat_call_6,0
3/11/22,type_1,market_2,repeat_call_7,0
3/11/22,type_2,market_2,initial_call,17
3/11/22,type_2,market_2,repeat_call_1,0
3/11/22,type_2,market_2,repeat_call_2,0
3/11/22,type_2,market_2,repeat_call_3,0
3/11/22,type_2,market_2,repeat_call_4,0
3/11/22,type_2,market_2,repeat_call_5,0
3/11/22,type_2,market_2,repeat_call_6,0
3/11/22,type_2,market_2,repeat_call_7,0
3/11/22,type_5,market_2,initial_call,17
3/11/22,type_5,market_2,repeat_call_1,0
3/11/22,type_5,market_2,repeat_call_2,2
3/11/22,type_5,market_2,repeat_call_3,5
3/11/22,type_5,market_2,repeat_call_4,3
3/11/22,type_5,market_2,repeat_call_5,0
3/11/22,type_5,market_2,repeat_call_6,0
3/11/22,type_5,market_2,repeat_call_7,1
3/11/22,type_3,market_2,initial_call,0
3/11/22,type_3,market_2,repeat_call_1,0
3/11/22,type_3,market_2,repeat_call_2,0
3/11/22,type_3,market_2,repeat_call_3,0
3/11/22,type_3,market_2,repeat_call_4,0
3/11/22,type_3,market_2,repeat_call_5,0
3/11/22,type_3,market_2,repeat_call_6,0
3/11/22,type_3,market_2,repeat_call_7,0
3/12/22,type_3,market_1,initial_call,11
3/12/22,type_3,market_1,repeat_call_1,0
3/12/22,type_3,market_1,repeat_call_2,5
3/12/22,type_3,market_1,repeat_call_3,3
3/12/22,type_3,market_1,repeat_call_4,0
3/12/22,type_3,market_1,repeat_call_5,0
3/12/22,type_3,market_1,repeat_call_6,1
3/12/22,type_3,market_1,repeat_call_7,0
3/12/22,type_1,market_1,initial_call,15
3/12/22,type_1,market_1,repeat_call_1,0
3/12/22,type_1,market_1,repeat_call_2,2
3/12/22,type_1,market_1,repeat_call_3,0
3/12/22,type_1,market_1,repeat_call_4,3
3/12/22,type_1,market_1,repeat_call_5,1
3/12/22,type_1,market_1,repeat_call_6,1
3/12/22,type_1,market_1,repeat_call_7,1
3/12/22,type_5,market_1,initial_call,145
3/12/22,type_5,market_1,repeat_call_1,14
3/12/22,type_5,market_1,repeat_call_2,12
3/12/22,type_5,market_1,repeat_call_3,5
3/12/22,type_5,market_1,repeat_call_4,6
3/12/22,type_5,market_1,repeat_call_5,3
3/12/22,type_5,market_1,repeat_call_6,2
3/12/22,type_5,market_1,repeat_call_7,6
3/12/22,type_2,market_1,initial_call,232
3/12/22,type_2,market_1,repeat_call_1,9
3/12/22,type_2,market_1,repeat_call_2,12
3/12/22,type_2,market_1,repeat_call_3,3
3/12/22,type_2,market_1,repeat_call_4,5
3/12/22,type_2,market_1,repeat_call_5,1
3/12/22,type_2,market_1,repeat_call_6,5
3/12/22,type_2,market_1,repeat_call_7,3
3/12/22,type_4,market_1,initial_call,1
3/12/22,type_4,market_1,repeat_call_1,0
3/12/22,type_4,market_1,repeat_call_2,1
3/12/22,type_4,market_1,repeat_call_3,1
3/12/22,type_4,market_1,repeat_call_4,1
3/12/22,type_4,market_1,repeat_call_5,0
3/12/22,type_4,market_1,repeat_call_6,0
3/12/22,type_4,market_1,repeat_call_7,0
3/12/22,type_1,market_3,initial_call,5
3/12/22,type_1,market_3,repeat_call_1,2
3/12/22,type_1,market_3,repeat_call_2,0
3/12/22,type_1,market_3,repeat_call_3,0
3/12/22,type_1,market_3,repeat_call_4,0
3/12/22,type_1,market_3,repeat_call_5,0
3/12/22,type_1,market_3,repeat_call_6,0
3/12/22,type_1,market_3,repeat_call_7,0
3/12/22,type_2,market_3,initial_call,22
3/12/22,type_2,market_3,repeat_call_1,2
3/12/22,type_2,market_3,repeat_call_2,1
3/12/22,type_2,market_3,repeat_call_3,1
3/12/22,type_2,market_3,repeat_call_4,1
3/12/22,type_2,market_3,repeat_call_5,1
3/12/22,type_2,market_3,repeat_call_6,1
3/12/22,type_2,market_3,repeat_call_7,1
3/12/22,type_5,market_3,initial_call,38
3/12/22,type_5,market_3,repeat_call_1,4
3/12/22,type_5,market_3,repeat_call_2,8
3/12/22,type_5,market_3,repeat_call_3,6
3/12/22,type_5,market_3,repeat_call_4,4
3/12/22,type_5,market_3,repeat_call_5,2
3/12/22,type_5,market_3,repeat_call_6,2
3/12/22,type_5,market_3,repeat_call_7,0
3/12/22,type_3,market_3,initial_call,11
3/12/22,type_3,market_3,repeat_call_1,4
3/12/22,type_3,market_3,repeat_call_2,4
3/12/22,type_3,market_3,repeat_call_3,5
3/12/22,type_3,market_3,repeat_call_4,1
3/12/22,type_3,market_3,repeat_call_5,0
3/12/22,type_3,market_3,repeat_call_6,0
3/12/22,type_3,market_3,repeat_call_7,0
3/12/22,type_4,market_3,initial_call,0
3/12/22,type_4,market_3,repeat_call_1,0
3/12/22,type_4,market_3,repeat_call_2,1
3/12/22,type_4,market_3,repeat_call_3,0
3/12/22,type_4,market_3,repeat_call_4,0
3/12/22,type_4,market_3,repeat_call_5,0
3/12/22,type_4,market_3,repeat_call_6,0
3/12/22,type_4,market_3,repeat_call_7,0
3/12/22,type_3,market_2,initial_call,1
3/12/22,type_3,market_2,repeat_call_1,0
3/12/22,type_3,market_2,repeat_call_2,0
3/12/22,type_3,market_2,repeat_call_3,0
3/12/22,type_3,market_2,repeat_call_4,0
3/12/22,type_3,market_2,repeat_call_5,0
3/12/22,type_3,market_2,repeat_call_6,0
3/12/22,type_3,market_2,repeat_call_7,0
3/12/22,type_1,market_2,initial_call,2
3/12/22,type_1,market_2,repeat_call_1,0
3/12/22,type_1,market_2,repeat_call_2,0
3/12/22,type_1,market_2,repeat_call_3,0
3/12/22,type_1,market_2,repeat_call_4,1
3/12/22,type_1,market_2,repeat_call_5,1
3/12/22,type_1,market_2,repeat_call_6,0
3/12/22,type_1,market_2,repeat_call_7,0
3/12/22,type_2,market_2,initial_call,9
3/12/22,type_2,market_2,repeat_call_1,0
3/12/22,type_2,market_2,repeat_call_2,0
3/12/22,type_2,market_2,repeat_call_3,2
3/12/22,type_2,market_2,repeat_call_4,0
3/12/22,type_2,market_2,repeat_call_5,0
3/12/22,type_2,market_2,repeat_call_6,0
3/12/22,type_2,market_2,repeat_call_7,0
3/12/22,type_5,market_2,initial_call,16
3/12/22,type_5,market_2,repeat_call_1,1
3/12/22,type_5,market_2,repeat_call_2,2
3/12/22,type_5,market_2,repeat_call_3,0
3/12/22,type_5,market_2,repeat_call_4,0
3/12/22,type_5,market_2,repeat_call_5,0
3/12/22,type_5,market_2,repeat_call_6,0
3/12/22,type_5,market_2,repeat_call_7,0
3/12/22,type_4,market_2,initial_call,0
3/12/22,type_4,market_2,repeat_call_1,0
3/12/22,type_4,market_2,repeat_call_2,0
3/12/22,type_4,market_2,repeat_call_3,0
3/12/22,type_4,market_2,repeat_call_4,0
3/12/22,type_4,market_2,repeat_call_5,0
3/12/22,type_4,market_2,repeat_call_6,0
3/12/22,type_4,market_2,repeat_call_7,0
3/13/22,type_1,market_1,initial_call,36
3/13/22,type_1,market_1,repeat_call_1,3
3/13/22,type_1,market_1,repeat_call_2,0
3/13/22,type_1,market_1,repeat_call_3,2
3/13/22,type_1,market_1,repeat_call_4,0
3/13/22,type_1,market_1,repeat_call_5,0
3/13/22,type_1,market_1,repeat_call_6,1
3/13/22,type_1,market_1,repeat_call_7,0
3/13/22,type_2,market_1,initial_call,192
3/13/22,type_2,market_1,repeat_call_1,8
3/13/22,type_2,market_1,repeat_call_2,7
3/13/22,type_2,market_1,repeat_call_3,9
3/13/22,type_2,market_1,repeat_call_4,7
3/13/22,type_2,market_1,repeat_call_5,2
3/13/22,type_2,market_1,repeat_call_6,3
3/13/22,type_2,market_1,repeat_call_7,2
3/13/22,type_5,market_1,initial_call,145
3/13/22,type_5,market_1,repeat_call_1,21
3/13/22,type_5,market_1,repeat_call_2,8
3/13/22,type_5,market_1,repeat_call_3,7
3/13/22,type_5,market_1,repeat_call_4,2
3/13/22,type_5,market_1,repeat_call_5,5
3/13/22,type_5,market_1,repeat_call_6,7
3/13/22,type_5,market_1,repeat_call_7,5
3/13/22,type_4,market_1,initial_call,2
3/13/22,type_4,market_1,repeat_call_1,2
3/13/22,type_4,market_1,repeat_call_2,0
3/13/22,type_4,market_1,repeat_call_3,1
3/13/22,type_4,market_1,repeat_call_4,0
3/13/22,type_4,market_1,repeat_call_5,0
3/13/22,type_4,market_1,repeat_call_6,0
3/13/22,type_4,market_1,repeat_call_7,0
3/13/22,type_3,market_1,initial_call,3
3/13/22,type_3,market_1,repeat_call_1,2
3/13/22,type_3,market_1,repeat_call_2,4
3/13/22,type_3,market_1,repeat_call_3,1
3/13/22,type_3,market_1,repeat_call_4,0
3/13/22,type_3,market_1,repeat_call_5,0
3/13/22,type_3,market_1,repeat_call_6,0
3/13/22,type_3,market_1,repeat_call_7,0
3/13/22,type_1,market_3,initial_call,4
3/13/22,type_1,market_3,repeat_call_1,0
3/13/22,type_1,market_3,repeat_call_2,0
3/13/22,type_1,market_3,repeat_call_3,0
3/13/22,type_1,market_3,repeat_call_4,0
3/13/22,type_1,market_3,repeat_call_5,0
3/13/22,type_1,market_3,repeat_call_6,0
3/13/22,type_1,market_3,repeat_call_7,0
3/13/22,type_5,market_3,initial_call,42
3/13/22,type_5,market_3,repeat_call_1,21
3/13/22,type_5,market_3,repeat_call_2,6
3/13/22,type_5,market_3,repeat_call_3,6
3/13/22,type_5,market_3,repeat_call_4,4
3/13/22,type_5,market_3,repeat_call_5,3
3/13/22,type_5,market_3,repeat_call_6,1
3/13/22,type_5,market_3,repeat_call_7,0
3/13/22,type_4,market_3,initial_call,1
3/13/22,type_4,market_3,repeat_call_1,0
3/13/22,type_4,market_3,repeat_call_2,0
3/13/22,type_4,market_3,repeat_call_3,0
3/13/22,type_4,market_3,repeat_call_4,0
3/13/22,type_4,market_3,repeat_call_5,0
3/13/22,type_4,market_3,repeat_call_6,0
3/13/22,type_4,market_3,repeat_call_7,0
3/13/22,type_3,market_3,initial_call,8
3/13/22,type_3,market_3,repeat_call_1,3
3/13/22,type_3,market_3,repeat_call_2,5
3/13/22,type_3,market_3,repeat_call_3,0
3/13/22,type_3,market_3,repeat_call_4,2
3/13/22,type_3,market_3,repeat_call_5,0
3/13/22,type_3,market_3,repeat_call_6,0
3/13/22,type_3,market_3,repeat_call_7,0
3/13/22,type_2,market_3,initial_call,21
3/13/22,type_2,market_3,repeat_call_1,0
3/13/22,type_2,market_3,repeat_call_2,0
3/13/22,type_2,market_3,repeat_call_3,0
3/13/22,type_2,market_3,repeat_call_4,3
3/13/22,type_2,market_3,repeat_call_5,0
3/13/22,type_2,market_3,repeat_call_6,0
3/13/22,type_2,market_3,repeat_call_7,0
3/13/22,type_5,market_2,initial_call,6
3/13/22,type_5,market_2,repeat_call_1,4
3/13/22,type_5,market_2,repeat_call_2,0
3/13/22,type_5,market_2,repeat_call_3,0
3/13/22,type_5,market_2,repeat_call_4,0
3/13/22,type_5,market_2,repeat_call_5,0
3/13/22,type_5,market_2,repeat_call_6,0
3/13/22,type_5,market_2,repeat_call_7,0
3/13/22,type_2,market_2,initial_call,10
3/13/22,type_2,market_2,repeat_call_1,0
3/13/22,type_2,market_2,repeat_call_2,0
3/13/22,type_2,market_2,repeat_call_3,0
3/13/22,type_2,market_2,repeat_call_4,0
3/13/22,type_2,market_2,repeat_call_5,0
3/13/22,type_2,market_2,repeat_call_6,0
3/13/22,type_2,market_2,repeat_call_7,0
3/13/22,type_1,market_2,initial_call,0
3/13/22,type_1,market_2,repeat_call_1,0
3/13/22,type_1,market_2,repeat_call_2,0
3/13/22,type_1,market_2,repeat_call_3,0
3/13/22,type_1,market_2,repeat_call_4,0
3/13/22,type_1,market_2,repeat_call_5,0
3/13/22,type_1,market_2,repeat_call_6,0
3/13/22,type_1,market_2,repeat_call_7,0
3/13/22,type_3,market_2,initial_call,0
3/13/22,type_3,market_2,repeat_call_1,0
3/13/22,type_3,market_2,repeat_call_2,0
3/13/22,type_3,market_2,repeat_call_3,0
3/13/22,type_3,market_2,repeat_call_4,0
3/13/22,type_3,market_2,repeat_call_5,0
3/13/22,type_3,market_2,repeat_call_6,0
3/13/22,type_3,market_2,repeat_call_7,0
3/13/22,type_4,market_2,initial_call,0
3/13/22,type_4,market_2,repeat_call_1,0
3/13/22,type_4,market_2,repeat_call_2,0
3/13/22,type_4,market_2,repeat_call_3,0
3/13/22,type_4,market_2,repeat_call_4,0
3/13/22,type_4,market_2,repeat_call_5,0
3/13/22,type_4,market_2,repeat_call_6,0
3/13/22,type_4,market_2,repeat_call_7,0
3/14/22,type_1,market_1,initial_call,23
3/14/22,type_1,market_1,repeat_call_1,4
3/14/22,type_1,market_1,repeat_call_2,5
3/14/22,type_1,market_1,repeat_call_3,1
3/14/22,type_1,market_1,repeat_call_4,0
3/14/22,type_1,market_1,repeat_call_5,0
3/14/22,type_1,market_1,repeat_call_6,0
3/14/22,type_1,market_1,repeat_call_7,3
3/14/22,type_5,market_1,initial_call,238
3/14/22,type_5,market_1,repeat_call_1,23
3/14/22,type_5,market_1,repeat_call_2,7
3/14/22,type_5,market_1,repeat_call_3,11
3/14/22,type_5,market_1,repeat_call_4,4
3/14/22,type_5,market_1,repeat_call_5,5
3/14/22,type_5,market_1,repeat_call_6,3
3/14/22,type_5,market_1,repeat_call_7,13
3/14/22,type_2,market_1,initial_call,370
3/14/22,type_2,market_1,repeat_call_1,10
3/14/22,type_2,market_1,repeat_call_2,12
3/14/22,type_2,market_1,repeat_call_3,9
3/14/22,type_2,market_1,repeat_call_4,10
3/14/22,type_2,market_1,repeat_call_5,5
3/14/22,type_2,market_1,repeat_call_6,5
3/14/22,type_2,market_1,repeat_call_7,20
3/14/22,type_4,market_1,initial_call,5
3/14/22,type_4,market_1,repeat_call_1,1
3/14/22,type_4,market_1,repeat_call_2,0
3/14/22,type_4,market_1,repeat_call_3,0
3/14/22,type_4,market_1,repeat_call_4,0
3/14/22,type_4,market_1,repeat_call_5,0
3/14/22,type_4,market_1,repeat_call_6,0
3/14/22,type_4,market_1,repeat_call_7,0
3/14/22,type_3,market_1,initial_call,28
3/14/22,type_3,market_1,repeat_call_1,3
3/14/22,type_3,market_1,repeat_call_2,2
3/14/22,type_3,market_1,repeat_call_3,1
3/14/22,type_3,market_1,repeat_call_4,1
3/14/22,type_3,market_1,repeat_call_5,2
3/14/22,type_3,market_1,repeat_call_6,0
3/14/22,type_3,market_1,repeat_call_7,3
3/14/22,type_1,market_3,initial_call,5
3/14/22,type_1,market_3,repeat_call_1,0
